0,1,2,3,4,5,6,7,8,9
1.49436046795e+18,602710.0,1.49436046794e+18,,331.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046795e+18,602712.0,1.49436046795e+18,,320.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046796e+18,602713.0,1.49436046795e+18,,333.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046797e+18,602714.0,1.49436046796e+18,,330.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046798e+18,602716.0,1.49436046797e+18,,321.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046798e+18,602717.0,1.49436046797e+18,,334.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046799e+18,602719.0,1.49436046798e+18,,316.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.494360468e+18,602721.0,1.49436046799e+18,,334.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046801e+18,602722.0,1.494360468e+18,,328.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046802e+18,602724.0,1.49436046801e+18,,322.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046802e+18,602725.0,1.49436046801e+18,,335.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046803e+18,602727.0,1.49436046802e+18,,315.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046804e+18,602729.0,1.49436046803e+18,,335.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046805e+18,602730.0,1.49436046804e+18,,326.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046806e+18,602732.0,1.49436046805e+18,,325.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046806e+18,602733.0,1.49436046805e+18,,335.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046807e+18,602735.0,1.49436046806e+18,,315.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046808e+18,602736.0,1.49436046807e+18,,326.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046809e+18,602737.0,1.49436046807e+18,,335.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046809e+18,602739.0,1.49436046808e+18,,315.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.4943604681e+18,602741.0,1.49436046809e+18,,334.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046811e+18,602742.0,1.4943604681e+18,,323.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046812e+18,602743.0,1.4943604681e+18,,315.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046812e+18,602745.0,1.49436046811e+18,,334.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046813e+18,602746.0,1.49436046812e+18,,321.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046814e+18,602748.0,1.49436046813e+18,,329.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046815e+18,602750.0,1.49436046814e+18,,321.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046816e+18,602751.0,1.49436046815e+18,,316.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046816e+18,602753.0,1.49436046816e+18,,333.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046817e+18,602754.0,1.49436046816e+18,,320.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046818e+18,602756.0,1.49436046817e+18,,331.0,0.0,1.60570287704,1.57079637051,0.0,0.0
1.49436046819e+18,602758.0,1.49436046818e+18,,319.0,0.0,1.60570287704,1.57079637051,0.0,0.0
